,0,1,2,3,4,5
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6764705777168274,0.029411764815449715,0.38235294818878174,0.6567164063453674,0.43283581733703613,0.529411792755127
2,0.6764705777168274,0.029411764815449715,0.38235294818878174,0.6567164063453674,0.43283581733703613,0.529411792755127
3,0.6911764740943909,0.8088235259056091,0.5,0.746268630027771,0.7611940503120422,0.5735294222831726
4,0.6911764740943909,0.8088235259056091,0.5,0.746268630027771,0.7611940503120422,0.5735294222831726
5,0.7647058963775635,0.8235294222831726,0.7058823704719543,0.8208954930305481,0.7910447716712952,0.6617646813392639
6,0.7647058963775635,0.8235294222831726,0.7058823704719543,0.8208954930305481,0.7910447716712952,0.6617646813392639
7,0.779411792755127,0.8970588445663452,0.779411792755127,0.8358209133148193,0.7910447716712952,0.720588207244873
8,0.779411792755127,0.8970588445663452,0.779411792755127,0.8358209133148193,0.7910447716712952,0.720588207244873
9,0.8235294222831726,0.8970588445663452,0.8823529481887817,0.8358209133148193,0.8059701323509216,0.75
10,0.8235294222831726,0.8970588445663452,0.8823529481887817,0.8358209133148193,0.8059701323509216,0.75
11,0.8676470518112183,0.8970588445663452,0.9117646813392639,0.8507462739944458,0.8208954930305481,0.75
12,0.8676470518112183,0.8970588445663452,0.9117646813392639,0.8507462739944458,0.8208954930305481,0.75
13,0.8823529481887817,0.8970588445663452,0.9117646813392639,0.8805969953536987,0.8208954930305481,0.8088235259056091
14,0.8823529481887817,0.8970588445663452,0.9117646813392639,0.8805969953536987,0.8208954930305481,0.8088235259056091
15,0.8823529481887817,0.8970588445663452,0.9264705777168274,0.9253731369972229,0.8358209133148193,0.8088235259056091
16,0.8823529481887817,0.8970588445663452,0.9264705777168274,0.9253731369972229,0.8358209133148193,0.8676470518112183
17,0.8823529481887817,0.8970588445663452,0.9558823704719543,0.9253731369972229,0.8656716346740723,0.8676470518112183
18,0.8823529481887817,0.8970588445663452,0.9558823704719543,0.9253731369972229,0.8656716346740723,0.8823529481887817
19,0.8823529481887817,0.8970588445663452,0.9558823704719543,0.9552238583564758,0.9104477763175964,0.8823529481887817
20,0.8823529481887817,0.8970588445663452,0.9558823704719543,0.9552238583564758,0.9104477763175964,0.9558823704719543
21,0.8823529481887817,0.8970588445663452,0.9558823704719543,0.9552238583564758,0.9104477763175964,0.9558823704719543
22,0.8823529481887817,0.9411764740943909,0.9558823704719543,0.9552238583564758,0.9104477763175964,0.9558823704719543
23,0.8823529481887817,0.9411764740943909,0.9558823704719543,0.9552238583564758,0.9104477763175964,0.9558823704719543
24,0.8970588445663452,0.9411764740943909,0.9558823704719543,0.9552238583564758,0.9402984976768494,0.9558823704719543
25,0.8970588445663452,0.9411764740943909,0.9558823704719543,0.9552238583564758,0.9402984976768494,0.9558823704719543
26,0.8970588445663452,0.9558823704719543,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
27,0.8970588445663452,0.9558823704719543,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
28,0.9117646813392639,0.9558823704719543,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
29,0.9117646813392639,0.9558823704719543,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
30,0.9117646813392639,0.970588207244873,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
31,0.9117646813392639,0.970588207244873,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
32,0.9117646813392639,0.9852941036224365,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
33,0.9117646813392639,0.9852941036224365,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
34,0.9117646813392639,0.9852941036224365,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
35,0.9117646813392639,0.9852941036224365,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
36,0.9264705777168274,0.9852941036224365,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
37,0.9264705777168274,0.9852941036224365,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
38,0.9264705777168274,0.9852941036224365,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
39,0.9264705777168274,0.9852941036224365,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
40,0.9264705777168274,0.9852941036224365,0.9558823704719543,0.9552238583564758,0.9701492786407471,0.9558823704719543
41,0.9411764740943909,0.9852941036224365,0.9558823704719543,0.9850746393203735,0.9701492786407471,0.970588207244873
42,0.9411764740943909,0.9852941036224365,0.9558823704719543,0.9850746393203735,0.9701492786407471,0.970588207244873
43,0.9411764740943909,0.9852941036224365,0.9852941036224365,0.9850746393203735,0.9701492786407471,0.970588207244873
44,0.9411764740943909,0.9852941036224365,0.9852941036224365,0.9850746393203735,0.9701492786407471,0.970588207244873
45,0.9411764740943909,0.9852941036224365,0.9852941036224365,0.9850746393203735,0.9701492786407471,0.970588207244873
46,0.9411764740943909,0.9852941036224365,0.9852941036224365,0.9850746393203735,0.9701492786407471,0.9852941036224365
47,0.9411764740943909,1.0,0.9852941036224365,0.9850746393203735,0.9701492786407471,0.9852941036224365
48,0.9411764740943909,1.0,0.9852941036224365,0.9850746393203735,0.9701492786407471,1.0
49,0.9411764740943909,1.0,0.9852941036224365,0.9850746393203735,0.9701492786407471,1.0
50,0.9411764740943909,1.0,0.9852941036224365,0.9850746393203735,0.9701492786407471,1.0
51,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9701492786407471,1.0
52,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9701492786407471,1.0
53,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9701492786407471,1.0
54,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9701492786407471,1.0
55,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9850746393203735,1.0
56,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9850746393203735,1.0
57,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9850746393203735,1.0
58,0.9558823704719543,1.0,0.9852941036224365,1.0,0.9850746393203735,1.0
59,0.9558823704719543,1.0,1.0,1.0,0.9850746393203735,1.0
60,0.9558823704719543,1.0,1.0,1.0,0.9850746393203735,1.0
61,0.9558823704719543,1.0,1.0,1.0,0.9850746393203735,1.0
62,0.970588207244873,1.0,1.0,1.0,0.9850746393203735,1.0
63,0.970588207244873,1.0,1.0,1.0,0.9850746393203735,1.0
64,0.970588207244873,1.0,1.0,1.0,0.9850746393203735,1.0
65,0.970588207244873,1.0,1.0,1.0,0.9850746393203735,1.0
66,0.970588207244873,1.0,1.0,1.0,1.0,1.0
67,0.970588207244873,1.0,1.0,1.0,1.0,1.0
68,0.970588207244873,1.0,1.0,1.0,1.0,1.0
69,0.970588207244873,1.0,1.0,1.0,1.0,1.0
70,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
71,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
72,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
73,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
74,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
75,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
76,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
77,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
78,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
79,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
80,0.9852941036224365,1.0,1.0,1.0,1.0,1.0
81,1.0,1.0,1.0,1.0,1.0,1.0
82,1.0,1.0,1.0,1.0,1.0,1.0
83,1.0,1.0,1.0,1.0,1.0,1.0
84,1.0,1.0,1.0,1.0,1.0,1.0
85,1.0,1.0,1.0,1.0,1.0,1.0
86,1.0,1.0,1.0,1.0,1.0,1.0
87,1.0,1.0,1.0,1.0,1.0,1.0
88,1.0,1.0,1.0,1.0,1.0,1.0
89,1.0,1.0,1.0,1.0,1.0,1.0
90,1.0,1.0,1.0,1.0,1.0,1.0
91,1.0,1.0,1.0,1.0,1.0,1.0
92,1.0,1.0,1.0,1.0,1.0,1.0
93,1.0,1.0,1.0,1.0,1.0,1.0
94,1.0,1.0,1.0,1.0,1.0,1.0
95,1.0,1.0,1.0,1.0,1.0,1.0
96,1.0,1.0,1.0,1.0,1.0,1.0
97,1.0,1.0,1.0,1.0,1.0,1.0
98,1.0,1.0,1.0,1.0,1.0,1.0
99,1.0,1.0,1.0,1.0,1.0,1.0
